Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
80.16013,0.012286095,43.99809117633149,11.371876482713384,0,1,8862.844,-0.028811766,6,1,false,false,-3.0676968,1.1029432,8.673115,-0.014868002,-0.034773905,3
80.17346,0.01254342,43.99810206632574,11.371883464166695,0,1,8870.453,-0.025664037,6,1,false,false,-2.4279652,0.83244646,5.9739623,-0.015401813,-0.030554265,3
80.18548,0.012800785,43.99811304633924,11.371890445667564,0,1,8885.477,-0.032443542,6,1,false,false,-2.734931,0.9943937,7.35626,-0.015861414,-0.028053818,3
80.19768,0.013058191,43.998123936333485,11.371897427120874,0,1,8890.549,-0.04019115,6,1,false,false,-2.7615695,0.8869873,9.961043,-0.016357617,-0.033049986,3
80.21247,0.0133156385,43.998134826327735,11.371904408621742,0,1,8891.019,-0.049875908,6,1,false,false,-2.7648942,1.2225075,8.36966,-0.016959345,-0.03834312,3
80.230255,0.013573137,43.99814571639065,11.371911390122609,0,1,8890.407,-0.06173843,6,1,false,false,-3.3766422,1.3906789,10.542063,-0.01768404,-0.047791753,3
80.24938,0.0138307,43.998156696335485,11.371918496271904,0,1,8882.608,-0.060527835,6,1,false,false,-3.355813,1.2665367,9.32548,-0.018551718,-0.054923646,3
80.26678,0.014088318,43.99816758632973,11.371925477725215,0,1,8878.662,-0.056896053,6,1,false,false,-3.9279768,1.2490876,10.339965,-0.019496635,-0.058961354,3
80.281784,0.014345989,43.998178476392646,11.371932583922067,0,1,8883.453,-0.041885804,6,1,false,false,-3.7117527,0.9227522,9.814442,-0.020496694,-0.05928545,3
80.2951,0.014603705,43.998189366386896,11.371939565375378,0,1,8891.921,-0.02977986,6,1,false,false,-3.385585,0.9903784,7.71608,-0.021419276,-0.050730508,3
80.31092,0.014861466,43.99820034640039,11.371946671524674,0,1,8893.813,-0.020095114,6,1,false,false,-3.1220725,1.1619124,9.263952,-0.02217124,-0.040108744,3
80.32611,0.01511928,43.99821123639464,11.37195377767397,0,1,8890.235,-0.013315596,6,1,false,false,-2.78588,1.0705345,10.428656,-0.022743069,-0.02950475,3
80.33932,0.015377134,43.99822212638889,11.371960883823265,0,1,8894.9375,-0.014284636,6,1,false,false,-2.5418353,1.0600672,10.524556,-0.023171538,-0.022152778,3
80.35422,0.015635038,43.99823301638314,11.371967989972559,0,1,8903.158,-0.019611066,6,1,false,false,-2.353136,1.1713727,11.505202,-0.023514174,-0.018247766,3
80.37087,0.01589299,43.99824390637738,11.371975096169413,0,1,8899.908,-0.028811766,6,1,false,false,-2.736023,1.2889081,10.728024,-0.023828095,-0.019420601,3
80.3886,0.016150996,43.99825479637163,11.371982202318707,0,1,8889.449,-0.036559373,6,1,false,false,-2.6142638,1.2947195,13.513614,-0.024215339,-0.025763765,3
80.40384,0.016409056,43.99826577638513,11.371989433116429,0,1,8888.079,-0.0464857,6,1,false,false,-2.9878912,0.99779284,13.233761,-0.024714127,-0.03388929,3
80.416824,0.016667157,43.998276666379375,11.371996539265725,0,1,8897.101,-0.058349144,6,1,false,false,-3.316833,1.0675241,11.106679,-0.025382971,-0.044707566,3
80.42998,0.016925298,43.998287556373626,11.37200364541502,0,1,8900.18,-0.06779234,6,1,false,false,-4.0038424,0.99990034,11.655729,-0.02623895,-0.057034306,3
