SessionTime,Lap,LapDist,LapDistPct,Speed,Yaw,YawNorth,VelocityX,VelocityY,VelocityZ,YawRate,SteeringWheelAngle,LatAccel,IsOnTrack
1075.433332824,2.000000000,1925.306274414,0.300195992,67.682723999,0.636400223,0.384068489,67.682723999,0.002289964,-0.536670268,-0.011320447,0.000000000,0.038746700,1.000000000
1075.449999491,2.000000000,1926.435546875,0.300372064,67.724670410,0.636229336,0.384239376,67.724670410,0.013879888,-0.541322112,-0.007157098,0.000000000,-0.190741211,1.000000000
1075.466666157,2.000000000,1927.565551758,0.300548255,67.772888184,0.636149466,0.384319246,67.772880554,0.020038733,-0.558075488,-0.003120609,0.000000000,-0.233945116,1.000000000
1075.483332824,2.000000000,1928.696411133,0.300724596,67.824470520,0.636097252,0.384371459,67.824470520,0.020049499,-0.588461697,-0.003146526,0.000000000,-0.398243725,1.000000000
1075.499999491,2.000000000,1929.828247070,0.300901055,67.875137329,0.636055946,0.384412766,67.875137329,0.017248789,-0.604913533,-0.001272629,0.000000000,-0.490036607,1.000000000
1075.516666157,2.000000000,1930.960937500,0.301077664,67.924072266,0.636063933,0.384404778,67.924072266,0.013082482,-0.592105091,0.002303117,0.000000000,-0.340029836,1.000000000
1075.533332824,2.000000000,1932.094360352,0.301254392,67.969810486,0.636118591,0.384350121,67.969810486,0.006581921,-0.584476292,0.002618711,0.000000000,-0.391629905,1.000000000
1075.549999491,2.000000000,1933.228637695,0.301431268,68.018196106,0.636170626,0.384298086,68.018196106,0.000913078,-0.600157678,0.001215097,0.000000000,-0.430940419,1.000000000
1075.566666157,2.000000000,1934.363769531,0.301608235,68.068336487,0.636224449,0.384244263,68.068336487,0.000070738,-0.652738631,0.002288070,0.000000000,0.059740782,1.000000000
1075.583332824,2.000000000,1935.500000000,0.301785409,68.118347168,0.636276305,0.384192407,68.118347168,0.000686451,-0.665115416,0.001793397,0.000000000,-0.115189314,1.000000000
1075.599999491,2.000000000,1936.637329102,0.301962733,68.166648865,0.636280179,0.384188533,68.166648865,0.001666387,-0.627864301,-0.000168031,0.000000000,-0.083912447,1.000000000
1075.616666157,2.000000000,1937.775268555,0.302140176,68.210113525,0.636263728,0.384204984,68.210113525,0.003808759,-0.588156402,0.000620868,0.000000000,-0.092434227,1.000000000
1075.633332824,2.000000000,1938.915283203,0.302317917,68.252540588,0.636281490,0.384187222,68.252540588,0.004335517,-0.570700586,0.002814258,0.000000000,0.023833185,1.000000000
1075.649999491,2.000000000,1940.056274414,0.302495837,68.296394348,0.636334896,0.384133816,68.296394348,0.000742368,-0.569119573,0.003417233,0.000000000,-0.178265929,1.000000000
1075.666666157,2.000000000,1941.197875977,0.302673817,68.343322754,0.636387885,0.384080827,68.343322754,-0.003798488,-0.588425636,0.002240154,0.000000000,-0.266271383,1.000000000
1075.683332824,2.000000000,1942.340209961,0.302851945,68.391571045,0.636431634,0.384037077,68.391571045,-0.007015212,-0.622522712,0.001997456,0.000000000,-0.310742676,1.000000000
1075.699999491,2.000000000,1943.483154297,0.303030163,68.440086365,0.636471331,0.383997381,68.440086365,-0.008578341,-0.631956160,0.002751910,0.000000000,0.037782565,1.000000000
1075.716666157,2.000000000,1944.626953125,0.303208500,68.486656189,0.636522055,0.383946657,68.486656189,-0.008359443,-0.613566935,0.003761808,0.000000000,0.124943182,1.000000000
1075.733332824,2.000000000,1945.771240234,0.303386927,68.531150818,0.636575758,0.383892953,68.531150818,-0.009542095,-0.597301841,0.003193458,0.000000000,0.021131262,1.000000000
1075.749999491,2.000000000,1946.916259766,0.303565443,68.575935364,0.636620283,0.383848429,68.575935364,-0.007851792,-0.596674919,0.002380742,0.000000000,0.084184840,1.000000000
1075.766666157,2.000000000,1948.061889648,0.303744078,68.621002197,0.636646152,0.383822560,68.621002197,-0.006612098,-0.607854486,0.001327294,0.000000000,0.013917074,1.000000000
1075.783332824,2.000000000,1949.208251953,0.303922832,68.667396545,0.636655271,0.383813441,68.667396545,-0.003739563,-0.603215039,0.000879352,0.000000000,0.100882053,1.000000000
1075.799999491,2.000000000,1950.355224609,0.304101646,68.701011658,0.636145592,0.384323120,68.700912476,0.114724599,-0.569741368,0.089319780,3.793189526,14.151786804,1.000000000
1075.816666157,2.000000000,1951.502319336,0.304280519,68.691062927,0.641288400,0.379180312,68.691047668,0.049770944,-0.507706046,0.497299552,9.424778938,19.015676498,1.000000000
1075.833332824,2.000000000,1952.649047852,0.304459304,68.639297485,0.650953710,0.369515002,68.638977051,-0.209974855,-0.508659482,0.635485411,9.424778938,27.074611664,1.000000000
1075.849999491,2.000000000,1953.795410156,0.304638058,68.650062561,0.661285520,0.359183192,68.648323059,-0.488568157,-0.653283179,0.581078827,9.424778938,23.599399567,1.000000000
1075.866666157,2.000000000,1954.942382812,0.304816902,68.678215027,0.670108736,0.350359976,68.674537659,-0.710586071,-0.747855186,0.493093550,9.424778938,23.167440414,1.000000000
1075.883332824,2.000000000,1956.089843750,0.304995805,68.689399719,0.678926170,0.341542542,68.684707642,-0.803210080,-0.731333554,0.726355731,0.000000000,40.049320221,1.000000000
1075.899999491,2.000000000,1957.237182617,0.305174708,68.666679382,0.686098337,0.334370375,68.657104492,-1.146766424,-0.727256596,0.235147983,0.000000000,16.574201584,1.000000000
1075.916666157,2.000000000,1958.384277344,0.305353552,68.658592224,0.688564301,0.331904411,68.650825500,-1.032704592,-0.694938362,0.052300777,0.000000000,16.521640778,1.000000000
1075.933332824,2.000000000,1959.531616211,0.305532455,68.704254150,0.688433349,0.332035363,68.699707031,-0.790556490,-0.681315422,-0.049606312,0.000000000,12.975502968,1.000000000
1075.949999491,2.000000000,1960.680053711,0.305711508,68.767768860,0.687155128,0.333313584,68.766113281,-0.476827383,-0.703077912,-0.101399027,0.000000000,14.300999641,1.000000000
1075.966666157,2.000000000,1961.829345703,0.305890709,68.810653687,0.685412347,0.335056365,68.810531616,-0.128279135,-0.662316084,-0.094150469,0.000000000,11.532738686,1.000000000
1075.983332824,2.000000000,1962.979248047,0.306070000,68.843750000,0.684161186,0.336307526,68.843681335,0.099872440,-0.579093516,-0.057180662,0.000000000,5.889368057,1.000000000
1075.999999491,2.000000000,1964.129760742,0.306249410,68.885719299,0.683544517,0.336924195,68.885543823,0.156416148,-0.556933224,-0.016340895,0.000000000,-2.474927425,1.000000000
1076.016666157,2.000000000,1965.281005859,0.306428909,68.930145264,0.683450758,0.337017953,68.930046082,0.116050363,-0.559708834,0.002628342,0.000000000,-2.843198538,1.000000000
1076.033332824,2.000000000,1966.432983398,0.306608528,68.973243713,0.683529139,0.336939573,68.973205566,0.071962774,-0.582175195,0.004877314,0.000000000,-2.143310070,1.000000000
1076.049999491,2.000000000,1967.585571289,0.306788236,69.013259888,0.683614910,0.336853802,69.013244629,0.043982938,-0.639741898,0.004438287,0.000000000,-1.265753269,1.000000000
1076.066666157,2.000000000,1968.738769531,0.306968033,69.058891296,0.683690131,0.336778581,69.058891296,0.026173966,-0.649109960,0.003402377,0.000000000,-0.853471816,1.000000000
1076.083332824,2.000000000,1969.892822266,0.307147980,69.107727051,0.683739364,0.336729348,69.107727051,0.016313283,-0.639560401,0.001755848,0.000000000,-0.478045404,1.000000000
1076.099999491,2.000000000,1971.047607422,0.307328045,69.153686523,0.683773518,0.336695194,69.153686523,0.010202841,-0.652671516,0.000909818,0.000000000,-0.412430525,1.000000000
1076.116666157,2.000000000,1972.203125000,0.307508200,69.196594238,0.683788717,0.336679995,69.196594238,0.006507858,-0.653650343,0.000287879,0.000000000,-0.331130564,1.000000000
1076.133332824,2.000000000,1973.359375000,0.307688475,69.239158630,0.683786571,0.336682141,69.239158630,0.003828438,-0.623795986,0.000008324,0.000000000,-0.390344322,1.000000000
1076.149999491,2.000000000,1974.516235352,0.307868868,69.281555176,0.683774352,0.336694360,69.281555176,0.003006415,-0.594861388,-0.000382562,0.000000000,-0.203600407,1.000000000
1076.166666157,2.000000000,1975.673828125,0.308049351,69.323249817,0.683766305,0.336702406,69.323249817,0.001605670,-0.598107159,-0.000982529,0.000000000,-0.349794954,1.000000000
1076.183332824,2.000000000,1976.831909180,0.308229923,69.363700867,0.683749080,0.336719632,69.363700867,0.000512728,-0.622948647,-0.000923961,0.000000000,-0.170428619,1.000000000
1076.199999491,2.000000000,1977.990844727,0.308410645,69.407363892,0.683740556,0.336728156,69.407363892,-0.000669040,-0.629799724,-0.000032990,0.000000000,-0.386699498,1.000000000
1076.216666157,2.000000000,1979.150268555,0.308591425,69.450096130,0.683733344,0.336735368,69.450096130,-0.004270668,-0.612444997,-0.000236304,0.000000000,-0.324278057,1.000000000
1076.233332824,2.000000000,1980.310546875,0.308772326,69.492561340,0.683734477,0.336734235,69.492561340,-0.006842215,-0.612755537,0.001054494,0.000000000,-0.227445409,1.000000000
1076.249999491,2.000000000,1981.471313477,0.308953315,69.533447266,0.683757246,0.336711466,69.533447266,-0.009317703,-0.629184425,0.001796257,0.000000000,-0.121598616,1.000000000
1076.266666157,2.000000000,1982.632812500,0.309134424,69.576049805,0.683783174,0.336685538,69.576049805,-0.013220869,-0.610764146,0.001996013,0.000000000,-0.286314368,1.000000000
1076.283332824,2.000000000,1983.794921875,0.309315622,69.617950439,0.683812022,0.336656690,69.617942810,-0.016078737,-0.589041948,0.001924363,0.000000000,-0.097126961,1.000000000
1076.299999491,2.000000000,1984.957763672,0.309496909,69.659233093,0.683845282,0.336623430,69.659233093,-0.016596990,-0.615063131,0.001875527,0.000000000,0.042340994,1.000000000
1076.316666157,2.000000000,1986.121093750,0.309678316,69.691192627,0.683549285,0.336919427,69.691123962,0.098600537,-0.634356618,0.099282615,3.123805523,15.149474144,1.000000000
1076.333332824,2.000000000,1987.284790039,0.309859753,69.688049316,0.688216209,0.332252502,69.688034058,0.047890589,-0.595208645,0.487898320,9.424778938,19.691011429,1.000000000
1076.349999491,2.000000000,1988.448120117,0.310041130,69.643394470,0.697624147,0.322844565,69.643104553,-0.201247603,-0.554696798,0.620290518,9.424778938,28.082120895,1.000000000
1076.366666157,2.000000000,1989.611328125,0.310222507,69.642539978,0.707789481,0.312679231,69.641212463,-0.429362059,-0.685473204,0.587771356,9.424778938,29.321428299,1.000000000
1076.383332824,2.000000000,1990.775024414,0.310403943,69.648498535,0.717130184,0.303338528,69.645896912,-0.601730824,-0.741092086,0.524934590,9.424778938,27.443346024,1.000000000
1076.399999491,2.000000000,1991.938842773,0.310585409,69.666412354,0.725194395,0.295274317,69.662818909,-0.707941353,-0.729171753,0.444728136,9.424778938,27.485799789,1.000000000
1076.416666157,2.000000000,1993.103149414,0.310766965,69.653953552,0.733065546,0.287403166,69.650566101,-0.686998069,-0.694836617,0.659600675,0.000000000,43.286899567,1.000000000
1076.433332824,2.000000000,1994.266967773,0.310948431,69.593238831,0.739018261,0.281450450,69.587600708,-0.886206031,-0.652745008,0.165706530,0.000000000,19.161571503,1.000000000
1076.449999491,2.000000000,1995.429687500,0.311129719,69.579055786,0.740798295,0.279670417,69.575065613,-0.744975328,-0.628847122,0.036477596,0.000000000,13.281274796,1.000000000
1076.466666157,2.000000000,1996.592895508,0.311311096,69.630828857,0.740500212,0.279968500,69.628456116,-0.574578702,-0.603030980,-0.053070936,0.000000000,7.122583389,1.000000000
1076.483332824,2.000000000,1997.756958008,0.311492592,69.683990479,0.739458144,0.281010568,69.682937622,-0.382951885,-0.604563057,-0.068499729,0.000000000,8.225519180,1.000000000
1076.499999491,2.000000000,1998.921508789,0.311674178,69.715141296,0.738320291,0.282148421,69.714942932,-0.167526260,-0.632073998,-0.063248873,0.000000000,7.112501621,1.000000000
1076.516666157,2.000000000,2000.086669922,0.311855853,69.746749878,0.737453699,0.283015013,69.746749878,-0.022661377,-0.641431928,-0.040140394,0.000000000,3.183059216,1.000000000
1076.533332824,2.000000000,2001.252441406,0.312037617,69.792686462,0.736877382,0.283591330,69.792671204,0.041363481,-0.617864609,-0.029076895,0.000000000,-0.502513409,1.000000000
1076.549999491,2.000000000,2002.418823242,0.312219471,69.838539124,0.736463249,0.284005463,69.838523865,0.049483534,-0.573705673,-0.019239515,0.000000000,-1.397777081,1.000000000
1076.566666157,2.000000000,2003.586059570,0.312401474,69.873451233,0.736216068,0.284252644,69.873435974,0.044998512,-0.594198942,-0.010877147,0.000000000,-1.304601312,1.000000000
1076.583332824,2.000000000,2004.753784180,0.312583536,69.911872864,0.736107290,0.284361422,69.911865234,0.036047667,-0.650701404,-0.003310968,0.000000000,-1.007256269,1.000000000
1076.599999491,2.000000000,2005.922119141,0.312765718,69.957832336,0.736105502,0.284363210,69.957832336,0.024101878,-0.675536394,0.002037785,0.000000000,-0.558322191,1.000000000
1076.616666157,2.000000000,2007.091308594,0.312948018,70.006515503,0.736141682,0.284327030,70.006515503,0.015386496,-0.661761999,0.002138770,0.000000000,-0.382578462,1.000000000
1076.633332824,2.000000000,2008.261108398,0.313130409,70.046257019,0.736141324,0.284327388,70.046257019,0.012571652,-0.626844645,-0.000804327,0.000000000,-0.237276256,1.000000000
1076.649999491,2.000000000,2009.431518555,0.313312888,70.079612732,0.736091912,0.284376800,70.079612732,0.012561176,-0.572235703,-0.002365655,0.000000000,-0.383085489,1.000000000
1076.666666157,2.000000000,2010.602416992,0.313495457,70.111854553,0.736028492,0.284440219,70.111854553,0.014453228,-0.536536455,-0.002690376,0.000000000,0.011628851,1.000000000
1076.683332824,2.000000000,2011.773803711,0.313678116,70.149192810,0.735959470,0.284509242,70.149192810,0.015934020,-0.543689072,-0.004714242,0.000000000,-0.417559952,1.000000000
1076.699999491,2.000000000,2012.945800781,0.313860863,70.192153931,0.735862076,0.284606636,70.192153931,0.018424489,-0.561157346,-0.005398156,0.000000000,-0.423425734,1.000000000
1076.716666157,2.000000000,2014.118408203,0.314043671,70.234474182,0.735783219,0.284685493,70.234466553,0.020415515,-0.595690489,-0.003531169,0.000000000,-0.188776970,1.000000000
1076.733332824,2.000000000,2015.291748047,0.314226627,70.278602600,0.735741317,0.284727395,70.278602600,0.021584159,-0.619996905,-0.002368501,0.000000000,-0.382918596,1.000000000
1076.749999491,2.000000000,2016.465820312,0.314409703,70.322196960,0.735692561,0.284776151,70.322189331,0.019648315,-0.634208083,-0.004039941,0.000000000,-0.475710690,1.000000000
1076.766666157,2.000000000,2017.640380859,0.314592838,70.365447998,0.735646427,0.284822285,70.365440369,0.019646043,-0.656391501,-0.001843000,0.000000000,-0.436647207,1.000000000
1076.783332824,2.000000000,2018.815795898,0.314776093,70.400344849,0.735623598,0.284845114,70.400344849,0.020081053,-0.655211508,-0.001904694,0.000000000,-0.228962436,1.000000000
1076.799999491,2.000000000,2019.991088867,0.314959347,70.368003845,0.735583484,0.284885228,70.368003845,0.018976279,-0.626580298,-0.003007695,0.000000000,-0.349185467,1.000000000
1076.816666157,2.000000000,2021.165283203,0.315142453,70.272613525,0.735534012,0.284934700,70.272613525,0.018065661,-0.568008900,-0.002032831,0.000000000,-0.462649137,1.000000000
1076.833332824,2.000000000,2022.337158203,0.315325171,70.105216980,0.735480309,0.284988403,70.105216980,0.012761470,-0.514507711,-0.004096872,0.000000000,-0.683547497,1.000000000
1076.849999491,2.000000000,2023.506347656,0.315507472,69.990554810,0.735391378,0.285077333,69.990554810,0.012236103,-0.496041834,-0.005865682,0.000000000,-0.527187109,1.000000000
1076.866666157,2.000000000,2024.674316406,0.315689564,69.928527832,0.735301197,0.285167515,69.928527832,0.014064625,-0.514546037,-0.005750787,0.000000000,-0.300410509,1.000000000
1076.883332824,2.000000000,2025.841308594,0.315871537,69.889144897,0.735230327,0.285238385,69.889144897,0.015522305,-0.561620235,-0.003797092,0.000000000,-0.538619936,1.000000000
1076.899999491,2.000000000,2027.007568359,0.316053391,69.842315674,0.735180736,0.285287976,69.842315674,0.013155738,-0.582341075,-0.002657651,0.000000000,-0.515236676,1.000000000
1076.916666157,2.000000000,2028.172607422,0.316235036,69.764556885,0.735133171,0.285335541,69.764556885,0.008681367,-0.564516425,-0.002600098,0.000000000,-0.474471867,1.000000000
1076.933332824,2.000000000,2029.336425781,0.316416502,69.679489136,0.735078573,0.285390139,69.679489136,0.004485333,-0.544733167,-0.003698020,0.000000000,-0.591043293,1.000000000
1076.949999491,2.000000000,2030.498291016,0.316597670,69.553642273,0.734998882,0.285469830,69.553642273,0.001935524,-0.524440229,-0.005003824,0.000000000,-0.512143970,1.000000000
1076.966666157,2.000000000,2031.658203125,0.316778511,69.467262268,0.734903395,0.285565317,69.467262268,0.003746266,-0.494980931,-0.005735281,0.000000000,-0.419448078,1.000000000
1076.983332824,2.000000000,2032.816894531,0.316959172,69.400238037,0.734815478,0.285653234,69.400238037,0.005363182,-0.497754335,-0.005370778,0.000000000,-0.253174275,1.000000000
1076.999999491,2.000000000,2033.974365234,0.317139655,69.329673767,0.734723449,0.285745263,69.329673767,0.006437489,-0.529470086,-0.005551497,0.000000000,-0.588712096,1.000000000
1077.016666157,2.000000000,2035.130615234,0.317319930,69.263946533,0.734630823,0.285837889,69.263946533,0.005416224,-0.531269670,-0.005190041,0.000000000,-0.486364424,1.000000000
1077.033332824,2.000000000,2036.285766602,0.317500055,69.200691223,0.734546840,0.285921872,69.200691223,0.004033156,-0.524150133,-0.004628135,0.000000000,-0.453110278,1.000000000
1077.049999491,2.000000000,2037.439819336,0.317680001,69.129592896,0.734460354,0.286008358,69.129592896,0.001669860,-0.527815521,-0.005308875,0.000000000,-0.572993040,1.000000000
1077.066666157,2.000000000,2038.592529297,0.317859709,69.061019897,0.734371781,0.286096931,69.061019897,-0.000681328,-0.531328380,-0.005067328,0.000000000,-0.650563598,1.000000000
1077.083332824,2.000000000,2039.744018555,0.318039268,68.990875244,0.734276295,0.286192417,68.990875244,-0.005054370,-0.513420105,-0.006031141,0.000000000,-0.667947531,1.000000000
1077.099999491,2.000000000,2040.894165039,0.318218589,68.890274048,0.734167814,0.286300898,68.890274048,-0.008395389,-0.506145835,-0.006878069,0.000000000,-0.498771489,1.000000000
1077.116666157,2.000000000,2042.042480469,0.318397641,68.794731140,0.734046161,0.286422551,68.794731140,-0.009412784,-0.500895977,-0.007609307,0.000000000,-0.696916878,1.000000000
1077.133332824,2.000000000,2043.189453125,0.318576485,68.728187561,0.733923316,0.286545396,68.728187561,-0.012584623,-0.500209391,-0.006712896,0.000000000,-0.548368394,1.000000000
1077.149999491,2.000000000,2044.335693359,0.318755209,68.658432007,0.733831644,0.286637068,68.658432007,-0.013340826,-0.518038332,-0.004269769,0.000000000,-0.313801944,1.000000000
1077.166666157,2.000000000,2045.480834961,0.318933755,68.589241028,0.733777106,0.286691606,68.589241028,-0.012554434,-0.526646376,-0.002557353,0.000000000,-0.204817683,1.000000000
1077.183332824,2.000000000,2046.624755859,0.319112122,68.515716553,0.733708620,0.286760092,68.515663147,0.085909180,-0.516231537,0.097712845,1.710659981,16.084196091,1.000000000
1077.199999491,2.000000000,2047.767456055,0.319290280,68.410087585,0.737075329,0.283393383,68.410011292,0.103227504,-0.469139874,0.437406898,7.660704136,20.873065948,1.000000000
1077.216666157,2.000000000,2048.908203125,0.319468141,68.287963867,0.745826900,0.274641812,68.287811279,-0.143414021,-0.366491437,0.580334425,7.660704613,25.389669418,1.000000000
1077.233332824,2.000000000,2050.046630859,0.319645643,68.139671326,0.756498873,0.263969839,68.138778687,-0.349405587,-0.465970755,0.780472994,1.041272998,35.844593048,1.000000000
1077.249999491,2.000000000,2051.183105469,0.319822848,68.039772034,0.765847623,0.254621089,68.036560059,-0.661249876,-0.595822692,0.479184538,1.041272759,26.559080124,1.000000000
1077.266666157,2.000000000,2052.317626953,0.319999754,67.936058044,0.774265468,0.246203244,67.930816650,-0.843957603,-0.603920400,0.481084079,-0.000000089,19.541048050,1.000000000
1077.283332824,2.000000000,2053.450927734,0.320176452,67.856262207,0.780742645,0.239726067,67.848320007,-1.038389444,-0.618679881,0.304871231,0.000000000,14.375197411,1.000000000
1077.299999491,2.000000000,2054.582275391,0.320352852,67.744369507,0.784091294,0.236377418,67.735221863,-1.113173842,-0.446266055,0.092109323,0.000000000,9.628947258,1.000000000
1077.316666157,2.000000000,2055.712402344,0.320529073,67.698104858,0.784939289,0.235529423,67.691642761,-0.935203910,-0.347636461,0.029431721,0.000000000,16.965116501,1.000000000
1077.333332824,2.000000000,2056.841308594,0.320705086,67.605804443,0.785527408,0.234941304,67.602798462,-0.637211204,-0.465206265,0.048668958,0.000000000,21.462921143,1.000000000
1077.349999491,2.000000000,2057.968750000,0.320880890,67.533279419,0.786349952,0.234118760,67.532073975,-0.403405607,-0.556883216,0.037790261,0.000000000,13.146121025,1.000000000
1077.366666157,2.000000000,2059.094970703,0.321056485,67.442123413,0.786607981,0.233860731,67.441627502,-0.258555561,-0.597787499,-0.004683912,0.000000000,7.502184391,1.000000000
1077.383332824,2.000000000,2060.219726562,0.321231842,67.365905762,0.786364496,0.234104216,67.365722656,-0.158134773,-0.570522666,-0.019644514,0.000000000,3.985394001,1.000000000
1077.399999491,2.000000000,2061.343261719,0.321407050,67.302474976,0.786029875,0.234438837,67.302429199,-0.076143704,-0.508007407,-0.021651965,0.000000000,3.048619270,1.000000000
1077.416666157,2.000000000,2062.465576172,0.321582019,67.237487793,0.785698712,0.234770000,67.237487793,-0.012659347,-0.430824995,-0.015862403,0.000000000,1.802909255,1.000000000
1077.433332824,2.000000000,2063.587158203,0.321756899,67.173797607,0.785493493,0.234975219,67.173797607,0.021304242,-0.391005158,-0.008432209,0.000000000,0.665653586,1.000000000
1077.449999491,2.000000000,2064.707519531,0.321931601,67.099792480,0.785390496,0.235078216,67.099784851,0.027606968,-0.399374604,-0.004926059,0.000000000,-0.488502830,1.000000000
1077.466666157,2.000000000,2065.826416016,0.322106063,67.020118713,0.785310805,0.235157907,67.020118713,0.022064697,-0.438763738,-0.004699702,0.000000000,-0.695960999,1.000000000
1077.483332824,2.000000000,2066.944335938,0.322280377,66.950531006,0.785254359,0.235214353,66.950531006,0.023118064,-0.475956202,-0.002590597,0.000000000,-0.197754174,1.000000000
1077.499999491,2.000000000,2068.061279297,0.322454512,66.887733459,0.785216689,0.235252023,66.887733459,0.020507224,-0.495412230,-0.002224017,0.000000000,-0.466374516,1.000000000
1077.516666157,2.000000000,2069.177001953,0.322628498,66.822479248,0.785181463,0.235287249,66.822479248,0.019845355,-0.499139309,-0.002258204,0.000000000,-0.107582361,1.000000000
1077.533332824,2.000000000,2070.291748047,0.322802305,66.748596191,0.785136998,0.235331714,66.748596191,0.020496806,-0.487340093,-0.002948656,0.000000000,-0.293830872,1.000000000
1077.549999491,2.000000000,2071.405273438,0.322975934,66.674690247,0.785080016,0.235388696,66.674690247,0.020538623,-0.458574533,-0.003373910,0.000000000,-0.306696534,1.000000000
1077.566666157,2.000000000,2072.517578125,0.323149353,66.606407166,0.785022378,0.235446334,66.606399536,0.019085193,-0.448539257,-0.003166056,0.000000000,-0.538645685,1.000000000
1077.583332824,2.000000000,2073.628906250,0.323322624,66.540908813,0.784972012,0.235496700,66.540908813,0.017845998,-0.457801104,-0.002529679,0.000000000,-0.191034794,1.000000000
1077.599999491,2.000000000,2074.739257812,0.323495746,66.471542358,0.784928739,0.235539973,66.471542358,0.016305763,-0.463626385,-0.002866497,0.000000000,-0.557383657,1.000000000
1077.616666157,2.000000000,2075.848388672,0.323668689,66.400962830,0.784871697,0.235597014,66.400955200,0.016043738,-0.477525592,-0.003356804,0.000000000,-0.315897703,1.000000000
1077.633332824,2.000000000,2076.956298828,0.323841453,66.331092834,0.784793794,0.235674918,66.331085205,0.015926227,-0.477075338,-0.004118640,0.000000000,-0.407116026,1.000000000
1077.649999491,2.000000000,2078.063232422,0.324014038,66.266296387,0.784714282,0.235754430,66.266296387,0.015424788,-0.432949901,-0.003494887,0.000000000,-0.361386538,1.000000000
1077.666666157,2.000000000,2079.168945312,0.324186444,66.200210571,0.784635723,0.235832989,66.200210571,0.014681013,-0.389787316,-0.003955367,0.000000000,-0.470279574,1.000000000
1077.683332824,2.000000000,2080.273437500,0.324358642,66.133110046,0.784549236,0.235919476,66.133110046,0.012350500,-0.379794836,-0.005690232,0.000000000,-0.594722509,1.000000000
1077.699999491,2.000000000,2081.376953125,0.324530721,66.064399719,0.784442902,0.236025810,66.064399719,0.013496164,-0.407438636,-0.006954220,0.000000000,-0.384665936,1.000000000
1077.716666157,2.000000000,2082.479492188,0.324702621,65.998573303,0.784331799,0.236136913,65.998573303,0.013708668,-0.455408573,-0.007223551,0.000000000,-0.687306404,1.000000000
1077.733332824,2.000000000,2083.580810547,0.324874341,65.934860229,0.784227967,0.236240745,65.934860229,0.012201209,-0.492140532,-0.005736678,0.000000000,-0.561581969,1.000000000
1077.749999491,2.000000000,2084.681152344,0.325045913,65.869667053,0.784144461,0.236324251,65.869667053,0.010967845,-0.489918470,-0.004573193,0.000000000,-0.550128281,1.000000000
1077.766666157,2.000000000,2085.780517578,0.325217336,65.802871704,0.784064591,0.236404121,65.802871704,0.008517025,-0.470497251,-0.005123851,0.000000000,-0.534916103,1.000000000
1077.783332824,2.000000000,2086.878662109,0.325388551,65.734779358,0.783974886,0.236493826,65.734779358,0.007416816,-0.466093540,-0.005291974,0.000000000,-0.384386539,1.000000000
1077.799999491,2.000000000,2087.975830078,0.325559616,65.668502808,0.783885121,0.236583591,65.668502808,0.009476023,-0.448911190,-0.005196063,0.000000000,-0.336780995,1.000000000
1077.816666157,2.000000000,2089.072021484,0.325730532,65.602661133,0.783799052,0.236669660,65.602661133,0.010264235,-0.433395386,-0.005126979,0.000000000,-0.369887948,1.000000000
1077.833332824,2.000000000,2090.166992188,0.325901270,65.536331177,0.783712268,0.236756444,65.536331177,0.009939371,-0.459647179,-0.005213546,0.000000000,-0.508683443,1.000000000
1077.849999491,2.000000000,2091.260742188,0.326071799,65.469261169,0.783625484,0.236843228,65.469261169,0.010184787,-0.482959867,-0.004658338,0.000000000,-0.232668877,1.000000000
1077.866666157,2.000000000,2092.353271484,0.326242149,65.405532837,0.783543646,0.236925066,65.405532837,0.009595973,-0.447451234,-0.004122911,0.000000000,-0.503300488,1.000000000
1077.883332824,2.000000000,2093.444824219,0.326412350,65.341552734,0.783462644,0.237006068,65.341552734,0.007791420,-0.395865440,-0.004715847,0.000000000,-0.327855229,1.000000000
1077.899999491,2.000000000,2094.534912109,0.326582313,65.275535583,0.783369780,0.237098932,65.275535583,0.008423910,-0.418013334,-0.006117652,0.000000000,-0.410699576,1.000000000
1077.916666157,2.000000000,2095.624023438,0.326752126,65.210334778,0.783268034,0.237200677,65.210334778,0.009185126,-0.460975170,-0.006330998,0.000000000,-0.403695077,1.000000000
1077.933332824,2.000000000,2096.711914062,0.326921761,65.146560669,0.783174574,0.237294137,65.146560669,0.010261949,-0.475845575,-0.005022270,0.000000000,-0.441525280,1.000000000
1077.949999491,2.000000000,2097.798583984,0.327091187,65.065490723,0.783775032,0.236693680,65.065391541,-0.113022782,-0.463896394,-0.092455007,-4.462635040,-14.460208893,1.000000000
1077.966666157,2.000000000,2098.883789062,0.327260405,64.950874329,0.778178096,0.242290616,64.950859070,-0.040986083,-0.408849001,-0.483332545,-9.424779892,-19.167850494,1.000000000
1077.983332824,2.000000000,2099.966796875,0.327429265,64.829421997,0.768981338,0.251487374,64.829246521,0.151830077,-0.389257431,-0.591131449,-9.424778938,-26.912237167,1.000000000
1077.999999491,2.000000000,2101.047607422,0.327597797,64.723640442,0.759393334,0.261075377,64.722740173,0.341929674,-0.464454889,-0.543854535,-9.424778938,-24.151634216,1.000000000
1078.016666157,2.000000000,2102.126708984,0.327766031,64.615699768,0.749827683,0.270641029,64.614196777,0.440016448,-0.519083977,-0.773233771,0.000000000,-39.749599457,1.000000000
