Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
79.63555,0.029384905,43.796232796514026,-87.98956738479698,0,1,8811.813,0.026297968,6,1,false,false,2.495007,0.96550304,7.7288485,-2.105718,0.037056893,3
79.649506,0.029591884,43.79622082607187,-87.98956713642337,0,1,8825.638,0.018464947,6,1,false,false,2.1308346,0.82663107,6.585185,-2.105177,0.030137619,3
79.65976,0.029798893,43.79620885562971,-87.98956688767056,0,1,8841.738,0.008672582,6,1,false,false,1.7890973,0.44807,4.799248,-2.1047487,0.022616558,3
79.6729,0.03000593,43.796196975141314,-87.98956663929694,0,1,8845.153,0.0013978255,6,1,false,false,1.6994613,0.9813612,5.1974325,-2.1044593,0.014307729,3
79.689476,0.03021301,43.79618500483649,-87.98956639092331,0,1,8843.24,-8.731149e-11,6,1,false,false,1.2553991,0.7588397,5.3695774,-2.10431,0.006457394,3
79.70183,0.030420126,43.79617303439433,-87.9895661421705,0,1,8848.736,0.0013978268,6,1,false,false,0.7122158,0.60581034,7.801383,-2.1042485,0.0029025257,3
79.71807,0.03062728,43.79616106395217,-87.9895658937969,0,1,8860.833,0.0019571737,6,1,false,false,0.9721732,1.2386103,11.07866,-2.1041899,0.0038970183,3
79.737495,0.030834485,43.79614909351001,-87.98956564504408,0,1,8856.191,-0.00028021447,6,1,false,false,0.8070575,1.301418,10.888624,-2.1041074,0.0033950838,3
79.76018,0.031041745,43.796137213021616,-87.98956539667046,0,1,8834.169,-0.0027978173,6,1,false,false,0.47823477,1.3234596,10.36072,-2.1040533,0.001397723,3
79.78259,0.031249067,43.79612524271679,-87.98956514829683,0,1,8820.111,-0.0047571547,6,1,false,false,0.56722546,1.3037581,10.564924,-2.1040432,-0.0012818559,3
79.799164,0.031456444,43.7961132721373,-87.98956489954402,0,1,8824.305,-0.003917593,6,1,false,false,0.4425513,0.7988386,7.743603,-2.104095,-0.0039499984,3
79.80923,0.03166385,43.79610130183247,-87.989564526794,0,1,8839.819,-0.0016791237,6,1,false,false,-0.33454615,0.63661885,7.9050503,-2.1042001,-0.0067845494,3
79.82079,0.031871285,43.79608933125298,-87.98956427842037,0,1,8852.8125,0.00839237,6,1,false,false,0.30153915,0.7447644,9.41095,-2.1043255,-0.0055913315,3
79.83311,0.03207875,43.79607736094815,-87.98956403004676,0,1,8858.464,0.012589099,6,1,false,false,0.33830675,0.84376365,7.87716,-2.104369,0.0002893015,3
